sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail
146,66303306,66303306:event/src/main/java/com/bazaarvoice/emodb/event/db/astyanax/channelallocationstate.java,ChannelAllocationState,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\66303306\TestClasses_66303306_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/146_66303306_031689bd/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/db/astyanax/ChannelAllocationState_RBL4_031689bdTest.java:[39,49] isAttached() has private access in com.bazaarvoice.emodb.event.db.astyanax.ChannelAllocationState - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/146_66303306_031689bd/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/db/astyanax/ChannelAllocationState_RBL4_031689bdTest.java:[47,50] isAttached() has private access in com.bazaarvoice.emodb.event.db.astyanax.ChannelAllocationState - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/146_66303306_031689bd/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/db/astyanax/ChannelAllocationState_RBL4_031689bdTest.java:[54,49] isAttached() has private access in com.bazaarvoice.emodb.event.db.astyanax.ChannelAllocationState - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/146_66303306_031689bd/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emod"
147,66303306,66303306:web/src/main/java/com/bazaarvoice/emodb/web/partition/partitionawareservicefactory.java,PartitionAwareServiceFactory,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\66303306\TestClasses_66303306_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/147_66303306_e6c37a47/compiledrepos/66303306/web/src/test/java/com/bazaarvoice/emodb/web/partition/PartitionAwareServiceFactory_RBL4_e6c37a47Test.java:[35,31] com.bazaarvoice.emodb.common.dropwizard.healthcheck.HealthCheckRegistry is abstract; cannot be instantiated - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/147_66303306_e6c37a47/compiledrepos/66303306/web/src/test/java/com/bazaarvoice/emodb/web/partition/PartitionAwareServiceFactory_RBL4_e6c37a47Test.java:[83,28] cannot find symbol - symbol: method register(java.lang.String,<anonymous com.codahale.metrics.health.HealthCheck>) - location: variable healthCheckRegistry of type com.bazaarvoice.emodb.common.dropwizard.healthcheck.HealthCheckRegistry - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/147_66303306_e6c37a47/compiledrepos/66303306/web/src/test/java/com/bazaarvoice/emodb/web/partition/PartitionAwareServiceFactory_RBL4_e6c37a47Test.java:[110,29] cannot find symbol - symbol: class ClientHandlerException - location: class com.bazaarvoice.emodb.web"
149,66303306,66303306:event/src/main/java/com/bazaarvoice/emodb/event/core/defaulteventstore.java,DefaultEventStore,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\66303306\TestClasses_66303306_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/149_66303306_cf4261e0/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/core/DefaultEventStore_RBL4_cf4261e0Test.java:[70,32] method withClaimSet in interface com.bazaarvoice.emodb.event.core.ClaimStore cannot be applied to given types; - required: java.lang.String,com.google.common.base.Function<com.bazaarvoice.emodb.event.core.ClaimSet,T> - found: java.lang.Object - reason: cannot infer type-variable(s) T - (actual and formal argument lists differ in length) - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/149_66303306_cf4261e0/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/core/DefaultEventStore_RBL4_cf4261e0Test.java:[71,13] cannot find symbol - symbol: class Function - location: class com.bazaarvoice.emodb.event.core.DefaultEventStore_RBL4_cf4261e0Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/149_66303306_cf4261e0/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/core/DefaultEventStore_RBL4_cf4261e0Test.java:[86,39] 'void' type "
148,66303306,66303306:web/src/main/java/com/bazaarvoice/emodb/web/scanner/scanuploader.java,ScanUploader,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\66303306\TestClasses_66303306_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '66303306' ---- Processing project: 66303306, module: web [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 66303306_web is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// EvoSuite generation timed out after 240s nable after adding jnr.ffi.util.AnnotationProxy<A> for type Variable A with bounds [in"
151,66303306,66303306:event/src/main/java/com/bazaarvoice/emodb/event/db/astyanax/astyanaxeventreaderdao.java,AstyanaxEventReaderDAO,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\66303306\TestClasses_66303306_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/151_66303306_e916fda0/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/db/astyanax/AstyanaxEventReaderDAO_RBL4_e916fda0Test.java:[6,55] cannot find symbol - symbol: class MetricRegistry - location: package com.bazaarvoice.emodb.common.dropwizard.metrics - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/151_66303306_e916fda0/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/db/astyanax/AstyanaxEventReaderDAO_RBL4_e916fda0Test.java:[29,13] cannot find symbol - symbol: class MetricRegistry - location: class com.bazaarvoice.emodb.event.db.astyanax.AstyanaxEventReaderDAO_RBL4_e916fda0Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/151_66303306_e916fda0/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/db/astyanax/AstyanaxEventReaderDAO_RBL4_e916fda0Test.java:[37,31] cannot find symbol - symbol: class MetricRegistry - location: class com.bazaarvoice.emodb.event.db.astyanax.AstyanaxEventReaderDAO_RBL4_e916fda0Test - /D:/A_ThucNghiem/scripts_v2/w"
150,66303306,66303306:web/src/main/java/com/bazaarvoice/emodb/web/scanner/scanstatus/datastorescanstatusdao.java,DataStoreScanStatusDAO,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\66303306\TestClasses_66303306_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/150_66303306_09996397/compiledrepos/66303306/web/src/test/java/com/bazaarvoice/emodb/web/scanner/scanstatus/DataStoreScanStatusDAO_RBL4_09996397Test.java:[38,12] getTable() has private access in com.bazaarvoice.emodb.web.scanner.scanstatus.DataStoreScanStatusDAO - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/150_66303306_09996397/compiledrepos/66303306/web/src/test/java/com/bazaarvoice/emodb/web/scanner/scanstatus/DataStoreScanStatusDAO_RBL4_09996397Test.java:[40,65] incompatible types: inference variable T has incompatible bounds - equality constraints: com.bazaarvoice.emodb.sor.api.TableOptionsBuilder - upper bounds: com.bazaarvoice.emodb.sor.api.TableOptions,java.lang.Object - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/150_66303306_09996397/compiledrepos/66303306/web/src/test/java/com/bazaarvoice/emodb/web/scanner/scanstatus/DataStoreScanStatusDAO_RBL4_09996397Test.java:[47,12] getTable() has private access in com.bazaarvoice.emodb.web.scanner.scanstatus.DataStoreScanStatusDAO - /D:/A_ThucNghiem/s"
155,6944525,6944525:d2/src/main/java/com/linkedin/d2/balancer/servers/zookeeperconnectionmanager.java,ZooKeeperConnectionManager,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\155_6944525_3804399d\compiledrepos\6944525; tasks=:d2:test,:d2:jacocoTestReport; The following task errors were encountered during the Gradle build: - buildSrc"
155,6944525,6944525:d2/src/main/java/com/linkedin/d2/balancer/servers/zookeeperconnectionmanager.java,ZooKeeperConnectionManager,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6944525' ---- Processing project: 6944525, module: d2 [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6944525_d2 is a Gradle project 6944525_d2 is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed corre"
152,6944525,6944525:d2/src/main/java/com/linkedin/d2/discovery/stores/zk/zookeeperconnectionawarestore.java,ZooKeeperConnectionAwareStore,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\152_6944525_0e47558f\compiledrepos\6944525; tasks=:d2:test,:d2:jacocoTestReport; The following task errors were encountered during the Gradle build: - buildSrc"
152,6944525,6944525:d2/src/main/java/com/linkedin/d2/discovery/stores/zk/zookeeperconnectionawarestore.java,ZooKeeperConnectionAwareStore,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6944525' ---- Processing project: 6944525, module: d2 [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6944525_d2 is a Gradle project 6944525_d2 is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed corre"
153,6944525,6944525:d2/src/main/java/com/linkedin/d2/discovery/event/propertyeventbusrequeststhrottler.java,PropertyEventBusRequestsThrottler,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\153_6944525_41aae381\compiledrepos\6944525; tasks=:d2:test,:d2:jacocoTestReport; The following task errors were encountered during the Gradle build: - buildSrc"
153,6944525,6944525:d2/src/main/java/com/linkedin/d2/discovery/event/propertyeventbusrequeststhrottler.java,PropertyEventBusRequestsThrottler,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6944525' ---- Processing project: 6944525, module: d2 [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6944525_d2 is a Gradle project 6944525_d2 is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed corre"
